date,Country/Region,Province/State,Confirmed,Deaths,Recovered,Latitude,Longitude,Active
2020-05-20,Denmark,,11117,554,9536,56.2639,9.5018,1027
2020-05-20,Estonia,,1794,64,956,58.5953,25.0136,774
2020-05-20,Finland,,6443,304,4800,61.92411,25.748151,1339
2020-05-20,France,,179069,28084,61713,46.2276,2.2137,89272
2020-05-20,Greece,,2850,166,1374,39.0742,21.8243,1310
2020-05-20,Vatican City,,12,0,2,41.9029,12.4534,10
2020-05-20,Hungary,,3598,470,1454,47.1625,19.5033,1674
2020-05-20,Iceland,,1803,10,1789,64.9631,-19.0208,4
2020-05-20,Ireland,,24315,1571,21060,53.1424,-7.6921,1684
2020-05-20,Kosovo,,989,29,769,42.602636,20.902977,191
2020-05-20,Latvia,,1016,21,694,56.8796,24.6032,301
2020-05-20,Liechtenstein,,82,1,55,47.14,9.55,26
2020-05-20,Lithuania,,1577,60,1049,55.1694,23.8813,468
2020-05-20,Luxembourg,,3971,109,3728,49.8153,6.1296,134
2020-05-20,Malta,,584,6,465,35.9375,14.3754,113
2020-05-20,Moldova,,6553,228,2953,47.4116,28.3699,3372
2020-05-20,Monaco,,97,4,90,43.7333,7.4167,3
2020-05-20,Montenegro,,324,9,312,42.708678000000006,19.37439,3
2020-05-20,Netherlands,,44447,5748,0,52.1326,5.2913,38699
2020-05-20,North Macedonia,,1858,110,1367,41.6086,21.7453,381
2020-05-20,Norway,,8281,234,32,60.472,8.4689,8015
2020-05-20,Poland,,19739,962,8183,51.9194,19.1451,10594
2020-05-20,Portugal,,29660,1263,6452,39.3999,-8.2245,21945
2020-05-20,Romania,,17387,1147,10356,45.9432,24.9668,5884
2020-05-20,San Marino,,656,41,220,43.9424,12.4578,395
2020-05-20,Serbia,,10833,235,5067,44.0165,21.0059,5531
2020-05-20,Slovakia,,1496,28,1231,48.669,19.699,237
2020-05-20,Slovenia,,1468,105,1340,46.1512,14.9955,23
2020-05-20,Sweden,,31523,3831,4971,60.128161,18.643501,22721
